trial,fold,F1 Score,Accuracy,Precision,Recall,Batch Size,Learning Rate,Optimizer,Scheduler,Accumulation Steps,Weight Decay
64,1,0.6801663871887621,0.680796403339756,0.6810708411278878,0.680796403339756,256,0.003221866273438,AdamW,StepLR,2,0.0006209715871083
64,2,0.6825750861695069,0.6828837508028259,0.6826415276681416,0.6828837508028259,256,0.003221866273438,AdamW,StepLR,2,0.0006209715871083
64,3,0.6738732772977358,0.6738659173022883,0.6744247480626545,0.6738659173022883,256,0.003221866273438,AdamW,StepLR,2,0.0006209715871083
64,4,0.6909918279070913,0.6914492171818547,0.69146992023048,0.6914492171818547,256,0.003221866273438,AdamW,StepLR,2,0.0006209715871083
64,5,0.6780647895315824,0.6786832597350462,0.6778185694871797,0.6786832597350462,256,0.003221866273438,AdamW,StepLR,2,0.0006209715871083
65,1,0.683528143710288,0.6838471419396275,0.6841802485851081,0.6838471419396275,256,0.0032357940866089,AdamW,StepLR,2,0.000689945068421
65,2,0.6733032328201234,0.6732498394348105,0.6739157986924101,0.6732498394348105,256,0.0032357940866089,AdamW,StepLR,2,0.000689945068421
65,3,0.676822977426731,0.676756322761943,0.6778244497443252,0.676756322761943,256,0.0032357940866089,AdamW,StepLR,2,0.000689945068421
65,4,0.6851883229822144,0.6857486953030911,0.6851254095668593,0.6857486953030911,256,0.0032357940866089,AdamW,StepLR,2,0.000689945068421
65,5,0.6758853167504713,0.6760337213970293,0.6762458108738152,0.6760337213970293,256,0.0032357940866089,AdamW,StepLR,2,0.000689945068421
44,1,0.6857742117892995,0.6857739242132306,0.6866373940718941,0.6857739242132306,64,0.0007809168629402,AdamW,StepLR,2,0.0063210122133445
44,2,0.6764246403224009,0.6760597302504817,0.6776831063754573,0.6760597302504817,64,0.0007809168629402,AdamW,StepLR,2,0.0063210122133445
44,3,0.6796115961087377,0.6801284624648736,0.6801433093099374,0.6801284624648736,64,0.0007809168629402,AdamW,StepLR,2,0.0063210122133445
44,4,0.6842972597608499,0.6848655158570855,0.6846144186094854,0.6848655158570855,64,0.0007809168629402,AdamW,StepLR,2,0.0063210122133445
44,5,0.6793973547495014,0.6799678843837816,0.6798401550207965,0.6799678843837816,64,0.0007809168629402,AdamW,StepLR,2,0.0063210122133445
87,1,0.6804695383563936,0.6809569685292228,0.6819775149140608,0.6809569685292228,384,0.0026282431372834,Adam,StepLR,4,0.0002646064890227
87,2,0.6748437710341759,0.6750963391136802,0.6748455290780315,0.6750963391136802,384,0.0026282431372834,Adam,StepLR,4,0.0002646064890227
87,3,0.6767361022087136,0.676756322761943,0.6774860519535708,0.676756322761943,384,0.0026282431372834,Adam,StepLR,4,0.0002646064890227
87,4,0.6802004339004467,0.6810116419108792,0.6807296918867051,0.6810116419108792,384,0.0026282431372834,Adam,StepLR,4,0.0002646064890227
87,5,0.6802788824105258,0.6810116419108792,0.6804798192004937,0.6810116419108792,384,0.0026282431372834,Adam,StepLR,4,0.0002646064890227
29,1,0.6814224727414404,0.6820006422607579,0.6829187286687051,0.6820006422607579,64,0.0015438221758396,AdamW,StepLR,8,0.000804149108438
29,2,0.6790123354905242,0.6783076429030186,0.6802299139321298,0.6783076429030186,64,0.0015438221758396,AdamW,StepLR,8,0.000804149108438
29,3,0.6812692057001469,0.681493376154155,0.6823914884064642,0.681493376154155,64,0.0015438221758396,AdamW,StepLR,8,0.000804149108438
29,4,0.6816189243300375,0.6823765556001605,0.6816876985176068,0.6823765556001605,64,0.0015438221758396,AdamW,StepLR,8,0.000804149108438
29,5,0.6795424948343406,0.6802890405459655,0.6795554528459901,0.6802890405459655,64,0.0015438221758396,AdamW,StepLR,8,0.000804149108438
82,1,0.679496233754101,0.6800738599871547,0.6810292608663864,0.6800738599871547,256,0.0066649313980708,AdamW,CosineAnnealingLR,4,7.049160326375426e-05
82,2,0.6777473569187576,0.6781470777135516,0.6778622475760991,0.6781470777135516,256,0.0066649313980708,AdamW,CosineAnnealingLR,4,7.049160326375426e-05
82,3,0.675777116672684,0.6760337213970293,0.6764377501767712,0.6760337213970293,256,0.0066649313980708,AdamW,CosineAnnealingLR,4,7.049160326375426e-05
82,4,0.6767109774176145,0.6771577679646729,0.6765025880835347,0.6771577679646729,256,0.0066649313980708,AdamW,CosineAnnealingLR,4,7.049160326375426e-05
82,5,0.6703968898813928,0.6716981132075471,0.6709504685455203,0.6716981132075471,256,0.0066649313980708,AdamW,CosineAnnealingLR,4,7.049160326375426e-05
15,1,0.5956634119515083,0.5982658959537572,0.5974886934305,0.5982658959537572,512,5.491301725740335e-05,AdamW,StepLR,4,0.0001772556726457
15,2,0.595450750916146,0.5986673089274245,0.5983384626078845,0.5986673089274245,512,5.491301725740335e-05,AdamW,StepLR,4,0.0001772556726457
15,3,0.5871413673906537,0.5904456041750301,0.5890952190022741,0.5904456041750301,512,5.491301725740335e-05,AdamW,StepLR,4,0.0001772556726457
15,4,0.5987733510318131,0.6016860698514652,0.6002407236998434,0.6016860698514652,512,5.491301725740335e-05,AdamW,StepLR,4,0.0001772556726457
15,5,0.581072991562979,0.5845042151746287,0.5831986165444822,0.5845042151746287,512,5.491301725740335e-05,AdamW,StepLR,4,0.0001772556726457
69,1,0.6898812441204174,0.6905908798972383,0.6912100101918606,0.6905908798972383,256,0.0020240611219321,AdamW,StepLR,2,0.0016886400324014
69,2,0.6810440668139807,0.6809569685292228,0.6816869134350382,0.6809569685292228,256,0.0020240611219321,AdamW,StepLR,2,0.0016886400324014
69,3,0.6840193298847193,0.683661180248896,0.6851834286346385,0.683661180248896,256,0.0020240611219321,AdamW,StepLR,2,0.0016886400324014
69,4,0.6851573480118563,0.6855881172219992,0.685447183488265,0.6855881172219992,256,0.0020240611219321,AdamW,StepLR,2,0.0016886400324014
69,5,0.6810869374216151,0.681493376154155,0.6811271310509938,0.681493376154155,256,0.0020240611219321,AdamW,StepLR,2,0.0016886400324014
1,1,0.513737102367994,0.5240044958253051,0.5190363839444397,0.5240044958253051,64,2.6534719111446376e-06,AdamW,StepLR,4,0.0009609331245835
1,2,0.5029850942588789,0.5136480411046885,0.5086653336292594,0.5136480411046885,64,2.6534719111446376e-06,AdamW,StepLR,4,0.0009609331245835
1,3,0.5097706098009863,0.5170614211160177,0.5155784019576912,0.5170614211160177,64,2.6534719111446376e-06,AdamW,StepLR,4,0.0009609331245835
1,4,0.5109742323479488,0.5176234443998394,0.5176982611598325,0.5176234443998394,64,2.6534719111446376e-06,AdamW,StepLR,4,0.0009609331245835
1,5,0.5012068616643831,0.5087113608992373,0.5040196426376526,0.5087113608992373,64,2.6534719111446376e-06,AdamW,StepLR,4,0.0009609331245835
53,1,0.6850313337177436,0.6850513808606294,0.6859911294544921,0.6850513808606294,256,0.0016081586335333,AdamW,StepLR,2,0.0065104049240243
53,2,0.6824007560302456,0.6828837508028259,0.6828450516830682,0.6828837508028259,256,0.0016081586335333,AdamW,StepLR,2,0.0065104049240243
53,3,0.6805951903954575,0.681573665194701,0.6802152721166679,0.681573665194701,256,0.0016081586335333,AdamW,StepLR,2,0.0065104049240243
53,4,0.6848993008444167,0.6851063829787234,0.6852402978044925,0.6851063829787234,256,0.0016081586335333,AdamW,StepLR,2,0.0065104049240243
53,5,0.6766417477573026,0.676595744680851,0.6768692932374929,0.676595744680851,256,0.0016081586335333,AdamW,StepLR,2,0.0065104049240243
46,1,0.6806845139802853,0.680796403339756,0.6810239113409665,0.680796403339756,64,0.0002824846832634,Adam,CosineAnnealingLR,2,0.0062622917489599
46,2,0.680897880037456,0.6817597944765574,0.6810495159263587,0.6817597944765574,64,0.0002824846832634,Adam,CosineAnnealingLR,2,0.0062622917489599
46,3,0.6823692412258102,0.6822962665596146,0.6838830020395249,0.6822962665596146,64,0.0002824846832634,Adam,CosineAnnealingLR,2,0.0062622917489599
46,4,0.6830972985264062,0.6834203131272581,0.6837004379572473,0.6834203131272581,64,0.0002824846832634,Adam,CosineAnnealingLR,2,0.0062622917489599
46,5,0.6809272441576334,0.6812525090325171,0.6812871229117736,0.6812525090325171,64,0.0002824846832634,Adam,CosineAnnealingLR,2,0.0062622917489599
3,1,0.5851826419452985,0.5882305716120745,0.5872887412124949,0.5882305716120745,256,3.02914290430948e-05,AdamW,StepLR,4,4.691793292111342e-06
3,2,0.5843222215538437,0.5872671804752729,0.5872561057136848,0.5872671804752729,256,3.02914290430948e-05,AdamW,StepLR,4,4.691793292111342e-06
3,3,0.586965363897572,0.5902047370533922,0.5891713195058824,0.5902047370533922,256,3.02914290430948e-05,AdamW,StepLR,4,4.691793292111342e-06
3,4,0.5927859998608173,0.5964672822159776,0.5963000108427919,0.5964672822159776,256,3.02914290430948e-05,AdamW,StepLR,4,4.691793292111342e-06
3,5,0.5786360406108735,0.5826575672420714,0.5806929274176449,0.5826575672420714,256,3.02914290430948e-05,AdamW,StepLR,4,4.691793292111342e-06
43,1,0.6824578469943623,0.6830443159922929,0.6829091424971584,0.6830443159922929,64,0.000861322508279,AdamW,StepLR,1,0.0026629993334705
43,2,0.6777255652342207,0.6782273603082851,0.6787667928627023,0.6782273603082851,64,0.000861322508279,AdamW,StepLR,1,0.0026629993334705
43,3,0.6841161884409238,0.6850260939381775,0.6841546310912406,0.6850260939381775,64,0.000861322508279,AdamW,StepLR,1,0.0026629993334705
43,4,0.6814771695649966,0.6810919309514252,0.6827346433523099,0.6810919309514252,64,0.000861322508279,AdamW,StepLR,1,0.0026629993334705
43,5,0.6832464106226168,0.6838217583299879,0.6829869907703152,0.6838217583299879,64,0.000861322508279,AdamW,StepLR,1,0.0026629993334705
16,1,0.6616299688967876,0.6616088631984586,0.6664791135556095,0.6616088631984586,512,0.001095623589303,Adam,StepLR,1,0.0038131406380823
16,2,0.6580613435677468,0.6595215157353885,0.6633093641595369,0.6595215157353885,512,0.001095623589303,Adam,StepLR,1,0.0038131406380823
16,3,0.6563464753419423,0.6565234845443597,0.6624654814355828,0.6565234845443597,512,0.001095623589303,Adam,StepLR,1,0.0038131406380823
16,4,0.6613543038855941,0.662786029706945,0.6659019315027724,0.662786029706945,512,0.001095623589303,Adam,StepLR,1,0.0038131406380823
16,5,0.6540383181812265,0.6545162585307106,0.6615940716256904,0.6545162585307106,512,0.001095623589303,Adam,StepLR,1,0.0038131406380823
23,1,0.6657808378467852,0.6667469492614001,0.666787432082623,0.6667469492614001,64,0.0005239026990887,AdamW,StepLR,8,0.001120443803262
23,2,0.6651713142641462,0.6656229929351317,0.665711389003168,0.6656229929351317,64,0.0005239026990887,AdamW,StepLR,8,0.001120443803262
23,3,0.6607225897829727,0.6613408269771176,0.6609263101353032,0.6613408269771176,64,0.0005239026990887,AdamW,StepLR,8,0.001120443803262
23,4,0.6663278837379728,0.6672019269369731,0.6672212216120704,0.6672019269369731,64,0.0005239026990887,AdamW,StepLR,8,0.001120443803262
23,5,0.6695748093896045,0.6692091529506222,0.670648971040561,0.6692091529506222,64,0.0005239026990887,AdamW,StepLR,8,0.001120443803262
14,1,0.6591626069192131,0.6600032113037894,0.659981516777504,0.6600032113037894,64,0.0002165347121386,Adam,CosineAnnealingLR,8,0.0023963338531455
14,2,0.6545543602757281,0.6558285163776493,0.6552625786089269,0.6558285163776493,64,0.0002165347121386,Adam,CosineAnnealingLR,8,0.0023963338531455
14,3,0.6548387537120144,0.6554797270172621,0.6553780358035025,0.6554797270172621,64,0.0002165347121386,Adam,CosineAnnealingLR,8,0.0023963338531455
14,4,0.6592628829188429,0.6595744680851063,0.6595071743705979,0.6595744680851063,64,0.0002165347121386,Adam,CosineAnnealingLR,8,0.0023963338531455
14,5,0.6522357767329121,0.6521878763548775,0.6529661433196254,0.6521878763548775,64,0.0002165347121386,Adam,CosineAnnealingLR,8,0.0023963338531455
0,1,0.6829181197532903,0.6832048811817598,0.6835317458267226,0.6832048811817598,64,0.0009625977571662,AdamW,StepLR,1,0.0018454595286186
0,2,0.6798680869939152,0.6804752729608221,0.6809324214571596,0.6804752729608221,64,0.0009625977571662,AdamW,StepLR,1,0.0018454595286186
0,3,0.683169736368253,0.683661180248896,0.6829679498726119,0.683661180248896,64,0.0009625977571662,AdamW,StepLR,1,0.0018454595286186
0,4,0.6859651795485009,0.6866318747490967,0.6861204381411253,0.6866318747490967,64,0.0009625977571662,AdamW,StepLR,1,0.0018454595286186
0,5,0.6793809337149003,0.6803693295865114,0.6800157245197503,0.6803693295865114,64,0.0009625977571662,AdamW,StepLR,1,0.0018454595286186
48,1,0.6381738535303905,0.6388888888888888,0.6392289010181816,0.6388888888888888,384,0.0001085075447949,Adam,StepLR,2,0.0075732553851284
48,2,0.640117370589462,0.6413776493256262,0.6402308253039969,0.6413776493256262,384,0.0001085075447949,Adam,StepLR,2,0.0075732553851284
48,3,0.6394627136742493,0.6404656764351666,0.6398339807312814,0.6404656764351666,384,0.0001085075447949,Adam,StepLR,2,0.0075732553851284
48,4,0.6445446221563161,0.6462464873544761,0.6455623901522638,0.6462464873544761,384,0.0001085075447949,Adam,StepLR,2,0.0075732553851284
48,5,0.6365345423290539,0.6375752709755118,0.6364750934983376,0.6375752709755118,384,0.0001085075447949,Adam,StepLR,2,0.0075732553851284
27,1,0.6766047452351849,0.6771836865767502,0.6775325060867505,0.6771836865767502,256,0.000465116143298,AdamW,StepLR,1,0.0001068211241888
27,2,0.6631992552021152,0.6634553628773282,0.6634741334352174,0.6634553628773282,256,0.000465116143298,AdamW,StepLR,1,0.0001068211241888
27,3,0.6677363847800662,0.6680048173424328,0.6678350569282341,0.6680048173424328,256,0.000465116143298,AdamW,StepLR,1,0.0001068211241888
27,4,0.6738513717690504,0.6745885186672019,0.6736005887423353,0.6745885186672019,256,0.000465116143298,AdamW,StepLR,1,0.0001068211241888
27,5,0.6675604370127978,0.6679245283018868,0.6677061991337018,0.6679245283018868,256,0.000465116143298,AdamW,StepLR,1,0.0001068211241888
56,1,0.5725716237041824,0.5758670520231214,0.5890234241477404,0.5758670520231214,256,0.0053586956408488,Adam,StepLR,2,0.009836467541559
56,2,0.5449421533424619,0.5544315992292871,0.5689883709078408,0.5544315992292871,256,0.0053586956408488,Adam,StepLR,2,0.009836467541559
56,3,0.5610405168015404,0.5664391810517865,0.5723165101035705,0.5664391810517865,256,0.0053586956408488,Adam,StepLR,2,0.009836467541559
56,4,0.565542928259841,0.5709353673223605,0.5728846798954319,0.5709353673223605,256,0.0053586956408488,Adam,StepLR,2,0.009836467541559
56,5,0.5646582915395923,0.5692492974708953,0.5785179821083437,0.5692492974708953,256,0.0053586956408488,Adam,StepLR,2,0.009836467541559
66,1,0.6427921745655434,0.6445086705202312,0.6444527748175163,0.6445086705202312,256,0.0075205191038781,Adam,CosineAnnealingLR,2,0.0010793355009613
66,2,0.630438792897985,0.6323859987154785,0.6327318127655384,0.6323859987154785,256,0.0075205191038781,Adam,CosineAnnealingLR,2,0.0010793355009613
66,3,0.6309565074116894,0.6324367723805701,0.6339215124677876,0.6324367723805701,256,0.0075205191038781,Adam,CosineAnnealingLR,2,0.0010793355009613
66,4,0.6377296745366041,0.639582496989161,0.640025540739487,0.639582496989161,256,0.0075205191038781,Adam,CosineAnnealingLR,2,0.0010793355009613
66,5,0.6285294509932892,0.6300281011641911,0.6302169807115638,0.6300281011641911,256,0.0075205191038781,Adam,CosineAnnealingLR,2,0.0010793355009613
84,1,0.6824003465894684,0.6825626204238922,0.6830045731521105,0.6825626204238922,256,0.0018764260454495,AdamW,CosineAnnealingLR,4,0.0001468347171813
84,2,0.6786798928015906,0.6787893384714194,0.6789488822624942,0.6787893384714194,256,0.0018764260454495,AdamW,CosineAnnealingLR,4,0.0001468347171813
84,3,0.6785180881590926,0.678924126856684,0.6787193191206152,0.678924126856684,256,0.0018764260454495,AdamW,CosineAnnealingLR,4,0.0001468347171813
84,4,0.6811337398032206,0.6816539542352469,0.6818234600141184,0.6816539542352469,256,0.0018764260454495,AdamW,CosineAnnealingLR,4,0.0001468347171813
84,5,0.6818541629886739,0.6823765556001605,0.6818280180681012,0.6823765556001605,256,0.0018764260454495,AdamW,CosineAnnealingLR,4,0.0001468347171813
6,1,0.672010703299169,0.6725272960822094,0.6727816976036439,0.6725272960822094,512,0.001060863856513,Adam,StepLR,4,0.0059513556950169
6,2,0.6681974566520402,0.6683526011560693,0.6688141939583354,0.6683526011560693,512,0.001060863856513,Adam,StepLR,4,0.0059513556950169
6,3,0.6727620220717486,0.6730630268968286,0.6735502972113531,0.6730630268968286,512,0.001060863856513,Adam,StepLR,4,0.0059513556950169
6,4,0.6755915684209214,0.676836611802489,0.6762728641620958,0.676836611802489,512,0.001060863856513,Adam,StepLR,4,0.0059513556950169
6,5,0.670010069568401,0.6704937775993577,0.6702839002231311,0.6704937775993577,512,0.001060863856513,Adam,StepLR,4,0.0059513556950169
63,1,0.6831122867140809,0.6836865767501605,0.6842347762472356,0.6836865767501605,256,0.0027403128002032,AdamW,StepLR,2,0.001119722232682
63,2,0.6764322722089743,0.6770231213872833,0.6764340537202467,0.6770231213872833,256,0.0027403128002032,AdamW,StepLR,2,0.001119722232682
63,3,0.6773156460628477,0.6775592131674026,0.677855735149076,0.6775592131674026,256,0.0027403128002032,AdamW,StepLR,2,0.001119722232682
63,4,0.6880858189557284,0.6888799678843838,0.6880354639224862,0.6888799678843838,256,0.0027403128002032,AdamW,StepLR,2,0.001119722232682
63,5,0.6796946169766546,0.6799678843837816,0.6801342751039238,0.6799678843837816,256,0.0027403128002032,AdamW,StepLR,2,0.001119722232682
86,1,0.6851548503468363,0.6855330764290302,0.6856521638232655,0.6855330764290302,256,0.0033768792533811,AdamW,StepLR,4,0.0014328411883942
86,2,0.6778000180903754,0.6783879254977521,0.677952730444799,0.6783879254977521,256,0.0033768792533811,AdamW,StepLR,4,0.0014328411883942
86,3,0.6799366352102367,0.6802087515054195,0.6809553440870647,0.6802087515054195,256,0.0033768792533811,AdamW,StepLR,4,0.0014328411883942
86,4,0.6860966064326312,0.6866318747490967,0.6862209215160401,0.6866318747490967,256,0.0033768792533811,AdamW,StepLR,4,0.0014328411883942
86,5,0.6789783121367092,0.6792452830188679,0.679269859365159,0.6792452830188679,256,0.0033768792533811,AdamW,StepLR,4,0.0014328411883942
49,1,0.6436053684289293,0.6442678227360308,0.6441886725454578,0.6442678227360308,64,5.5769748965448994e-05,AdamW,StepLR,2,0.0048591995909469
49,2,0.6420950949681119,0.6430635838150289,0.6427185574109482,0.6430635838150289,64,5.5769748965448994e-05,AdamW,StepLR,2,0.0048591995909469
49,3,0.6430708950032593,0.6439181051786431,0.6436115628201712,0.6439181051786431,64,5.5769748965448994e-05,AdamW,StepLR,2,0.0048591995909469
49,4,0.648100467405766,0.6494580489763148,0.6481332174971041,0.6494580489763148,64,5.5769748965448994e-05,AdamW,StepLR,2,0.0048591995909469
49,5,0.6382635804347228,0.6386190285026094,0.6396826175089003,0.6386190285026094,64,5.5769748965448994e-05,AdamW,StepLR,2,0.0048591995909469
93,1,0.6864146244113624,0.6860950545921645,0.687372516858538,0.6860950545921645,256,0.0020245642556646,AdamW,StepLR,2,0.0007722540329439
93,2,0.6819282853443245,0.6820006422607579,0.6826884149880973,0.6820006422607579,256,0.0020245642556646,AdamW,StepLR,2,0.0007722540329439
93,3,0.6816038657757624,0.681573665194701,0.6830908305712083,0.681573665194701,256,0.0020245642556646,AdamW,StepLR,2,0.0007722540329439
93,4,0.6839284915542463,0.6839823364110799,0.6840377961378431,0.6839823364110799,256,0.0020245642556646,AdamW,StepLR,2,0.0007722540329439
93,5,0.679032339267753,0.679164993978322,0.6796698145867955,0.679164993978322,256,0.0020245642556646,AdamW,StepLR,2,0.0007722540329439
60,1,0.6639409075253093,0.6644187540141298,0.6643460132810508,0.6644187540141298,64,0.0002313492325695,AdamW,StepLR,2,2.836340538167341e-05
60,2,0.660578655039815,0.6607257546563905,0.6610894217055584,0.6607257546563905,64,0.0002313492325695,AdamW,StepLR,2,2.836340538167341e-05
60,3,0.6658613876115236,0.6660778803693296,0.6658367996048157,0.6660778803693296,64,0.0002313492325695,AdamW,StepLR,2,2.836340538167341e-05
60,4,0.6675039397146223,0.6677639502207948,0.66785112660207,0.6677639502207948,64,0.0002313492325695,AdamW,StepLR,2,2.836340538167341e-05
60,5,0.6609747209198993,0.6614211160176636,0.6612118946543007,0.6614211160176636,64,0.0002313492325695,AdamW,StepLR,2,2.836340538167341e-05
21,1,0.6822514220327558,0.6821612074502248,0.6832536917301114,0.6821612074502248,64,0.0024323677226057,AdamW,StepLR,8,0.0007315361897884
21,2,0.6763663440551098,0.6771836865767502,0.6772390228196145,0.6771836865767502,64,0.0024323677226057,AdamW,StepLR,8,0.0007315361897884
21,3,0.670324286115726,0.6711360899237254,0.6704379404723063,0.6711360899237254,64,0.0024323677226057,AdamW,StepLR,8,0.0007315361897884
21,4,0.6819360699574866,0.6819751103974308,0.6826640250541749,0.6819751103974308,64,0.0024323677226057,AdamW,StepLR,8,0.0007315361897884
21,5,0.6761109160734623,0.676756322761943,0.6769078895123567,0.676756322761943,64,0.0024323677226057,AdamW,StepLR,8,0.0007315361897884
79,1,0.6722957907423851,0.6728484264611432,0.6726957552748019,0.6728484264611432,256,0.0096241098594069,AdamW,StepLR,4,0.0004231176310798
79,2,0.6669383049611807,0.6676300578034682,0.667091928546813,0.6676300578034682,256,0.0096241098594069,AdamW,StepLR,4,0.0004231176310798
79,3,0.6677714373157019,0.6684062625451626,0.6696092115013667,0.6684062625451626,256,0.0096241098594069,AdamW,StepLR,4,0.0004231176310798
79,4,0.673297702303689,0.6745082296266559,0.6743745710499129,0.6745082296266559,256,0.0096241098594069,AdamW,StepLR,4,0.0004231176310798
79,5,0.6725914060504473,0.6726615816940987,0.6728032979234675,0.6726615816940987,256,0.0096241098594069,AdamW,StepLR,4,0.0004231176310798
24,1,0.6768032367743416,0.6778259473346179,0.6772022892140422,0.6778259473346179,64,0.005582122015289,AdamW,StepLR,8,0.0003584671787986
24,2,0.6740276562921493,0.6740526653821451,0.6744743135959715,0.6740526653821451,64,0.005582122015289,AdamW,StepLR,8,0.0003584671787986
24,3,0.6698151048769161,0.669690887193898,0.6716952363110195,0.669690887193898,64,0.005582122015289,AdamW,StepLR,8,0.0003584671787986
24,4,0.6778192950419085,0.6778000802890406,0.6789280145274772,0.6778000802890406,64,0.005582122015289,AdamW,StepLR,8,0.0003584671787986
24,5,0.6752307382114382,0.6761942994781213,0.6760409557813888,0.6761942994781213,64,0.005582122015289,AdamW,StepLR,8,0.0003584671787986
58,1,0.6708983119871843,0.6709216441875402,0.6719300833995011,0.6709216441875402,64,0.0004215326041571,AdamW,StepLR,4,0.0009651336315027
58,2,0.6647196028259214,0.6661849710982659,0.6651339577080022,0.6661849710982659,64,0.0004215326041571,AdamW,StepLR,4,0.0009651336315027
58,3,0.6655768943975122,0.6661581694098756,0.6657791287412687,0.6661581694098756,64,0.0004215326041571,AdamW,StepLR,4,0.0009651336315027
58,4,0.6716045742426943,0.6732236049779206,0.6710419120799713,0.6732236049779206,64,0.0004215326041571,AdamW,StepLR,4,0.0009651336315027
58,5,0.6674742162633066,0.667362505018065,0.6683253306640942,0.667362505018065,64,0.0004215326041571,AdamW,StepLR,4,0.0009651336315027
18,1,0.6612854158374593,0.660645472061657,0.6639707375607694,0.660645472061657,64,0.0091427577621108,AdamW,CosineAnnealingLR,1,1.0684677811103444e-05
18,2,0.6654338203313325,0.6654624277456648,0.6663243086386634,0.6654624277456648,64,0.0091427577621108,AdamW,CosineAnnealingLR,1,1.0684677811103444e-05
18,3,0.6642986577463519,0.6652749899638699,0.6647162944135505,0.6652749899638699,64,0.0091427577621108,AdamW,CosineAnnealingLR,1,1.0684677811103444e-05
18,4,0.6621910873019551,0.6620634283420314,0.6647830328266412,0.6620634283420314,64,0.0091427577621108,AdamW,CosineAnnealingLR,1,1.0684677811103444e-05
18,5,0.6659195820014872,0.6659173022882376,0.6663569545624514,0.6659173022882376,64,0.0091427577621108,AdamW,CosineAnnealingLR,1,1.0684677811103444e-05
95,1,0.6834512552879034,0.6841682723185614,0.683969848009867,0.6841682723185614,256,0.001591516690787,AdamW,StepLR,2,0.0015306585562729
95,2,0.6797392264303119,0.6799935773924213,0.6799730578770972,0.6799935773924213,256,0.001591516690787,AdamW,StepLR,2,0.0015306585562729
